1.0C_Dch_Tmax,1.0C_Dch_Capacity,1.0C_Dch_duration,2.0C_Dch_Tmax,2.0C_Dch_Capacity,2.0C_Dch_duration,standard_dch_cycle_capacity,DCIR_1s,DCIR_SOC_1s,DCIR_2s,DCIR_SOC_2s,DCIR_4s,DCIR_SOC_4s,pulse_relaxation_timeseries,pOCV_timeseries
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0712
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.071
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0708
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0706
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0704
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0702
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.07
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0698
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0696
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0694
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0692
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.069
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0688
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0686
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.0684
,,,,,,,,,,,,,,4.068
,,,,,,,,,,,,,,4.0682
,,,,,,,,,,,,,,4.068
